256
-0	-4871.56	-0	0	0	0	
-0	-4871.56	-0	0	0	0	
-0	-4871.56	-0	0	0	0	
-0	-4871.56	-0	0	0	0	
-0	-4871.56	-0	0	0	0	
-0	-4871.56	-0	0	0	0	
-0	-4871.56	-0	0	0	0	
-0	-4871.56	-0	0	0	0	
-0	-4871.56	-0	0	0	0	
-0	-4871.56	-0	0	0	0	
-0	-4871.56	-0	0	0	0	
-0	-4871.56	-0	0	0	0	
-0	-4871.56	-0	0	0	0	
-0	-4871.56	-0	0	0	0	
-0	-4871.56	-0	0	0	0	
-0	-3897.25	-0	0	0	0	
-0	-3897.25	-0	0	0	0	
-0	-3897.25	-0	0	0	0	
-0	-3897.25	-0	0	0	0	
-0	-3897.25	-0	0	0	0	
-0	-3897.25	-0	0	0	0	
-0	-3897.25	-0	0	0	0	
-0	-3897.25	-0	0	0	0	
-0	-3897.25	-0	0	0	0	
-0	-3897.25	-0	0	0	0	
-0	-3897.25	-0	0	0	0	
-0	-3897.25	-0	0	0	0	
-0	-3897.25	-0	0	0	0	
-0	-3897.25	-0	0	0	0	
-0	-3897.25	-0	0	0	0	
-0	-3897.25	-0	0	0	0	
-0	-2922.94	-0	0	0	0	
-0	-2922.94	-0	0	0	0	
-0	-2922.94	-0	0	0	0	
-0	-2922.94	-0	0	0	0	
-0	-2922.94	-0	0	0	0	
-0	-2922.94	-0	0	0	0	
-0	-2922.94	-0	0	0	0	
-0	-2922.94	-0	0	0	0	
-0	-2922.94	-0	0	0	0	
-0	-2922.94	-0	0	0	0	
-0	-2922.94	-0	0	0	0	
-0	-2922.94	-0	0	0	0	
-0	-2922.94	-0	0	0	0	
-0	-2922.94	-0	0	0	0	
-0	-2922.94	-0	0	0	0	
-0	-2922.94	-0	0	0	0	
-0	-1948.62	-0	0	0	0	
-0	-1948.62	-0	0	0	0	
-0	-1948.62	-0	0	0	0	
-0	-1948.62	-0	0	0	0	
-0	-1948.62	-0	0	0	0	
-0	-1948.62	-0	0	0	0	
-0	-1948.62	-0	0	0	0	
-0	-1948.62	-0	0	0	0	
-0	-1948.62	-0	0	0	0	
-0	-1948.62	-0	0	0	0	
-0	-1948.62	-0	0	0	0	
-0	-1948.62	-0	0	0	0	
-0	-1948.62	-0	0	0	0	
-0	-1948.62	-0	0	0	0	
-0	-1948.62	-0	0	0	0	
-0	-1948.62	-0	0	0	0	
-0	-974.312	-0	0	0	0	
-0	-974.312	-0	0	0	0	
-0	-974.312	-0	0	0	0	
-0	-974.312	-0	0	0	0	
-0	-974.312	-0	0	0	0	
-0	-974.312	-0	0	0	0	
-0	-974.312	-0	0	0	0	
-0	-974.312	-0	0	0	0	
-0	-974.312	-0	0	0	0	
-0	-974.312	-0	0	0	0	
-0	-974.312	-0	0	0	0	
-0	-974.312	-0	0	0	0	
-0	-974.312	-0	0	0	0	
-0	-974.312	-0	0	0	0	
-0	-974.312	-0	0	0	0	
-0	-974.312	-0	0	0	0	
-0	-0	-0	0	0	0	
-0	-0	-0	0	0	0	
-0	-0	-0	0	0	0	
-0	-0	-0	0	0	0	
-0	-0	-0	0	0	0	
-0	-0	-0	0	0	0	
-0	-0	-0	0	0	0	
-0	-0	-0	0	0	0	
-0	-0	-0	0	0	0	
-0	-0	-0	0	0	0	
-0	-0	-0	0	0	0	
-0	-0	-0	0	0	0	
-0	-0	-0	0	0	0	
-0	-0	-0	0	0	0	
-0	-0	-0	0	0	0	
-0	-0	-0	0	0	0	
